"","Order","Family","Genus","Species","Status","Country","State","Period","Epoch","Pct_age_range_in_Epoch","Min.age","Max.age","Collection.number","Collection.authorizer","Reference","Note"
"5670",NA,"Myrmecophagidae","Protamandua","rothi","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,11.608,15.97,27313,"J. Head",NA,NA
"5671",NA,"Myrmecophagidae","Tamandua","mexicana","extant","Panama",NA,"Quaternary","Holocene",97.5,0,0.012,21691,"A. Behrensmeyer",NA,NA
"5672",NA,"Myrmecophagidae","Tamandua","tetradactyla","extant","Brazil","Districto Agropecura","Quaternary","Holocene",97.5,0,0.012,21687,"A. Behrensmeyer",NA,NA
"5673",NA,"Myrmecophagidae","Tamandua","tetradactyla","extant","Peru",NA,"Quaternary","Holocene",97.5,0,0.012,21689,"A. Behrensmeyer",NA,NA
"5674",NA,"Myrmecophagidae","Tamandua","tetradactyla","extant","Venezuela","Guarico","Quaternary","Holocene",97.5,0,0.012,21686,"A. Behrensmeyer",NA,NA
"5675",NA,"Natalidae","Natalus","stramineus","extant","Antigua and Barbuda",NA,"Quaternary","Holocene",100,0.00256,0.0043,94615,"J. Alroy",NA,NA
"5676",NA,"Necrolestidae","Necrolestes","mirabilis","extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,141368,"C. Jaramillo",NA,NA
"5677",NA,"Necrolestidae","Necrolestes","patagonensis","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,15.97,23.03,142533,"C. Jaramillo",NA,NA
"5678",NA,"Necrolestidae","Necrolestes","patagonensis","extinct","Argentina",NA,"Neogene","Miocene",100,13.65,20.43,206766,"P. Mannion",NA,NA
"5679",NA,"Necrolestidae","Necrolestes","patagonensis","extinct","Argentina",NA,"Neogene","Miocene",100,13.65,20.43,206768,"P. Mannion",NA,NA
"5680","Rodentia","Neoepiblemidae","Doryperimys","olsacheri","extinct","Argentina","Neuquén","Neogene","Miocene",100,17.5,21,89028,"D. Croft","https://doi.org/10.5710/AMGH.27.06.2015.2906",NA
"5681","Rodentia","Neoepiblemidae","Doryperimys","olsacheri","extinct","Argentina","Neuquén","Neogene","Miocene",100,17.5,21,197284,"P. Mannion","https://doi.org/10.5710/AMGH.27.06.2015.2907",NA
"5682","Rodentia","Neoepiblemidae","Eusigmomys","oppositus","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,15.5,16.3,207565,"P. Mannion",NA,NA
"5683","Rodentia","Neoepiblemidae","Neoepiblema","ambrosettianus","extinct","Argentina","Entre Rios","Neogene","Miocene",100,6.8,9,55600,"M. Uhen",NA,NA
"5684","Rodentia","Neoepiblemidae","Neoepiblema","ambrosettianus","extinct","Brazil","Acre","Neogene","Miocene",100,7.246,11.608,55602,"M. Uhen",NA,NA
"5685","Rodentia","Neoepiblemidae","Neoepiblema","ambrosettianus","extinct","Brazil","Acre","Neogene","Miocene",100,8.5,8.5,136717,"C. Jaramillo",NA,NA
"5686","Rodentia","Neoepiblemidae","Neoepiblema","ambrosettianus","extinct","Brazil","Acre","Neogene","Miocene",100,8.5,8.5,136717,"C. Jaramillo",NA,NA
"5687","Rodentia","Neoepiblemidae","Neoepiblema","horridula","extinct","Argentina","Entre Rios","Neogene","Miocene",100,6.8,9,55600,"M. Uhen",NA,NA
"5688","Rodentia","Neoepiblemidae","Neoepiblema","horridula","extinct","Brazil","Acre","Neogene","Miocene",100,7.246,11.608,55602,"M. Uhen",NA,NA
"5689","Rodentia","Neoepiblemidae","Neoepiblema","horridula","extinct","Brazil","Acre","Neogene","Miocene",99.98,5.332,11.608,136714,"C. Jaramillo",NA,NA
"5690","Rodentia","Neoepiblemidae","Neoepiblema","horridula","extinct","Brazil","Amazonas","Neogene","Miocene",100,7.246,11.608,67386,"M. Uhen",NA,NA
"5691","Rodentia","Neoepiblemidae","Neoepiblema",NA,"extinct","Argentina","Entre Rios","Neogene","Miocene",100,6.8,9,55600,"M. Uhen",NA,NA
"5692","Rodentia","Neoepiblemidae","Neoepiblema",NA,"extinct","Brazil","Acre","Neogene","Miocene",99.98,5.332,11.608,191932,"C. Jaramillo",NA,NA
"5693","Rodentia","Neoepiblemidae","Neoepiblema",NA,"extinct","Peru",NA,"Neogene","Miocene",100,11.8,13.8,107992,"M. Uhen",NA,NA
"5694","Rodentia","Neoepiblemidae","Neoepiblema",NA,"extinct","Peru",NA,"Neogene","Miocene",99.98,5.332,11.608,176128,"J. Zijlstra",NA,NA
"5695","Rodentia","Neoepiblemidae","Neoepiblema",NA,"extinct","Peru",NA,"Neogene","Miocene",99.98,5.332,11.608,176162,"J. Zijlstra",NA,NA
"5696","Rodentia","Neoepiblemidae","Neoepiblema",NA,"extinct","Venezuela","Falcon","Quaternary","Pleistocene",99.55,0.781,2.588,122033,"C. Jaramillo",NA,NA
"5697","Rodentia","Neoepiblemidae","Neoepiblema",NA,"extinct","Venezuela","Falcon","Neogene","Miocene",99.98,5.332,11.608,147465,"P. Mannion",NA,NA
"5698","Rodentia","Neoepiblemidae","Perumys","gyulavarii","extinct","Peru","Ucayali","Neogene","Pliocene",100,2.588,3.6,146532,"C. Jaramillo",NA,NA
"5699","Rodentia","Neoepiblemidae","Phoberomys","bordasi","extinct","Brazil","Acre","Neogene","Miocene",100,8.5,8.5,136717,"C. Jaramillo",NA,NA
"5700","Rodentia","Neoepiblemidae","Phoberomys","bordasi","extinct","Brazil","Amazonas","Neogene","Miocene",100,7.246,11.608,67386,"M. Uhen",NA,NA
"5701","Rodentia","Neoepiblemidae","Phoberomys","bordasi","extinct","Brazil","Amazonas","Neogene","Miocene",99.98,5.332,11.608,148207,"C. Jaramillo",NA,NA
"5702","Rodentia","Neoepiblemidae","Phoberomys","burmeisteri","extinct","Argentina","Entre Rios","Neogene","Miocene",100,6.8,9,55600,"M. Uhen",NA,NA
"5703","Rodentia","Neoepiblemidae","Phoberomys","burmeisteri","extinct","Argentina","Entre Rios","Neogene","Miocene",100,6.8,9,55600,"M. Uhen",NA,NA
"5704","Rodentia","Neoepiblemidae","Phoberomys","burmeisteri","extinct","Argentina","Entre Rios","Neogene","Miocene",100,6.8,9,55600,"M. Uhen",NA,NA
"5705","Rodentia","Neoepiblemidae","Phoberomys","burmeisteri","extinct","Argentina","Entre Rios","Neogene","Miocene",100,6.8,9,55600,"M. Uhen",NA,NA
"5706","Rodentia","Neoepiblemidae","Phoberomys","burmeisteri","extinct","Argentina","Entre Rios","Neogene","Miocene",100,6.8,9,55600,"M. Uhen",NA,NA
"5707","Rodentia","Neoepiblemidae","Phoberomys","burmeisteri","extinct","Argentina","Entre Rios","Neogene","Miocene",100,6.8,9,55600,"M. Uhen",NA,NA
"5708","Rodentia","Neoepiblemidae","Phoberomys","pattersoni","extinct","Venezuela","Falcon","Neogene","Miocene",99.98,5.332,11.608,136776,"C. Jaramillo",NA,NA
"5709","Rodentia","Neoepiblemidae","Phoberomys","pattersoni","extinct","Venezuela","Falcon","Neogene","Miocene",99.98,5.332,11.608,136776,"C. Jaramillo",NA,NA
"5710","Rodentia","Neoepiblemidae","Phoberomys","pattersoni","extinct","Venezuela","Falcon","Neogene","Miocene",99.98,5.332,11.608,143319,"P. Mannion",NA,NA
"5711","Rodentia","Neoepiblemidae","Phoberomys","pattersoni","extinct","Venezuela","Falcon","Neogene","Miocene",100,6.8,9,145365,"C. Jaramillo",NA,NA
"5712","Rodentia","Neoepiblemidae","Phoberomys","pattersoni","extinct","Venezuela","Falcón","Neogene","Miocene",99.98,5.332,11.608,136769,"C. Jaramillo",NA,NA
"5713","Rodentia","Neoepiblemidae","Phoberomys","pattersoni","extinct","Venezuela","Falcón","Neogene","Miocene",99.98,5.332,11.608,144595,"P. Mannion",NA,NA
"5714","Rodentia","Neoepiblemidae","Phoberomys",NA,"extinct","Argentina","Entre Rios","Neogene","Miocene",100,6.8,9,55600,"M. Uhen",NA,NA
"5715","Rodentia","Neoepiblemidae","Phoberomys",NA,"extinct","Argentina","Entre Rios","Neogene","Miocene",100,6.8,9,55600,"M. Uhen",NA,NA
"5716","Rodentia","Neoepiblemidae","Phoberomys",NA,"extinct","Brazil","Acre","Neogene","Miocene",100,7.246,11.608,55602,"M. Uhen",NA,NA
"5717","Rodentia","Neoepiblemidae","Phoberomys",NA,"extinct","Brazil","Acre","Neogene","Miocene",100,7.246,11.608,55602,"M. Uhen",NA,NA
"5718","Rodentia","Neoepiblemidae","Phoberomys",NA,"extinct","Brazil","Acre","Neogene","Miocene",100,7.246,11.608,55602,"M. Uhen",NA,NA
"5719","Rodentia","Neoepiblemidae","Phoberomys",NA,"extinct","Brazil","Acre","Neogene","Miocene",99.98,5.332,11.608,134808,"C. Jaramillo",NA,NA
"5720","Rodentia","Neoepiblemidae","Phoberomys",NA,"extinct","Peru","Madre de Dios","Neogene","Miocene",99.98,5.332,11.608,202649,"P. Mannion",NA,NA
"5721","Rodentia","Neoepiblemidae","Phoberomys",NA,"extinct","Venezuela","Falcon","Neogene","Miocene",99.98,5.332,11.608,143319,"P. Mannion",NA,NA
"5722","Rodentia","Neoepiblemidae","Phoberomys",NA,"extinct","Venezuela","Falcon","Neogene","Miocene",100,6.8,9,145365,"C. Jaramillo",NA,NA
"5723","Rodentia","Neoepiblemidae","Phoberomys",NA,"extinct","Venezuela","Falcon","Neogene","Miocene",100,6.8,9,145365,"C. Jaramillo",NA,NA
"5724","Rodentia","Neoepiblemidae","Phoberomys",NA,"extinct","Venezuela","Falcon","Neogene","Miocene",99.98,5.332,11.608,147465,"P. Mannion",NA,NA
"5725","Rodentia","Neoepiblemidae","Phoberomys",NA,"extinct","Venezuela","Falcon","Neogene","Miocene",100,6.8,9,203983,"P. Mannion",NA,NA
"5726","Rodentia","Neoepiblemidae","Phoberomys",NA,"extinct","Venezuela","Falcon","Neogene","Miocene",100,6.8,9,203984,"P. Mannion",NA,NA
"5727","Rodentia","Neoepiblemidae","Phoberomys",NA,"extinct","Venezuela",NA,"Neogene","Miocene",99.98,5.332,11.608,92751,"A. Hendy",NA,NA
"5728","Rodentia","Neoepiblemidae","Perimys","scalabrinianus","extinct","Argentina","Entre Rios","Neogene","Miocene",100,6.8,9,55600,"M. Uhen","https://www.mindat.org/taxon-4828691.html",NA
"5729",NA,"Nesophontidae","Nesophontes","edithae","extinct","Puerto Rico",NA,"Quaternary","Pleistocene",99.68,0.012,2.588,78300,"C. Schweitzer",NA,NA
"5730",NA,"Nesophontidae","Nesophontes","hypomicrus","extinct","Dominican Republic","Pedernales","Quaternary","Pleistocene",90.71,0,0.126,186695,"E. Vlachos",NA,NA
"5731",NA,"Nesophontidae","Nesophontes","hypomicrus","extinct","Dominican Republic","Pedernales","Quaternary","Pleistocene",90.71,0,0.126,186696,"E. Vlachos",NA,NA
"5732",NA,"Nesophontidae","Nesophontes","hypomicrus","extinct","Dominican Republic","Pedernales","Quaternary","Pleistocene",90.71,0,0.126,186697,"E. Vlachos",NA,NA
"5733",NA,"Nesophontidae","Nesophontes","paramicrus","extinct","Dominican Republic","Guerra","Quaternary","Pleistocene",99.23,0,2.588,198638,"P. Mannion",NA,NA
"5734",NA,"Nesophontidae","Nesophontes",NA,"extinct","Cayman Islands","Grand Cayman","Quaternary","Holocene",97.5,0,0.012,144134,"P. Mannion",NA,NA
"5735",NA,"Nesophontidae","Nesophontes","zamicrus","extinct","Dominican Republic","Pedernales","Quaternary","Pleistocene",90.71,0,0.126,186695,"E. Vlachos",NA,NA
"5736",NA,"Nesophontidae","Nesophontes","zamicrus","extinct","Dominican Republic","Pedernales","Quaternary","Pleistocene",90.71,0,0.126,186697,"E. Vlachos",NA,NA
"5737",NA,"Noctilionidae","Noctilio","albiventris","extant","Colombia",NA,"Neogene","Miocene",100,15.5,16.3,13749,"J. Alroy",NA,NA
"5738",NA,"Noctilionidae","Noctilio","albiventris","extant","Venezuela","Guarico","Quaternary","Holocene",97.5,0,0.012,21686,"A. Behrensmeyer",NA,NA
"5739",NA,"Noctilionidae","Noctilio","lacrimaelunaris","extinct","Brazil","Acre","Neogene","Miocene",100,7.246,11.608,55602,"M. Uhen",NA,NA
"5740",NA,"Noctilionidae","Noctilio","lacrimaelunaris","extinct","Peru","Ucayali","Neogene","Miocene",100,6.8,9,144064,"C. Jaramillo",NA,NA
"5741",NA,"Noctilionidae","Noctilio","leporinus","extant","Venezuela","Guarico","Quaternary","Holocene",97.5,0,0.012,21686,"A. Behrensmeyer",NA,NA
"5742","Pilosa","Nothrotheriidae","Amphibradys","guiomari","extinct","Argentina","Neuquén","Neogene","Miocene",100,13.8,15.5,197692,"P. Mannion","https://www.mindat.org/taxon-4830107.html",NA
"5743","Pilosa","Nothrotheriidae","Chasicobradys","intermedius","extinct","Argentina","Buenos Aires","Neogene","Miocene",100,9,10,140913,"C. Jaramillo",NA,NA
"5744","Pilosa","Nothrotheriidae","Huilabradys","magdaleniensis","extinct","Colombia","Huila","Neogene","Miocene",100,11.8,13.8,188250,"A. Cardenas","https://www.mindat.org/taxon-4830104.html",NA
"5745","Pilosa","Nothrotheriidae","Lakukullus","anatisrostratus","extinct","Bolivia","Tarija","Neogene","Miocene",100,12.9,13.2,38071,"D. Croft","https://www.mindat.org/taxon-9400473.html",NA
"5746","Pilosa","Nothrotheriidae","Mionothropus","cartellei","extinct","Brazil","Acre","Neogene","Miocene",100,7.246,11.608,55602,"M. Uhen","https://www.mindat.org/taxon-9294882.html",NA
"5747","Pilosa","Nothrotheriidae","Neohapalops","rothi","extinct","Argentina","Entre Rios","Neogene","Miocene",100,6.8,9,55600,"M. Uhen",NA,NA
"5748","Pilosa","Nothrotheriidae","Nothrotherium","maquinense","extinct","Brazil","Bahia","Quaternary","Pleistocene",100,0.02006,0.02006,71313,"J. Alroy","https://www.mindat.org/taxon-3239354.html",NA
"5749","Pilosa","Nothrotheriidae","Nothrotherium","maquinense","extinct","Brazil","Minas Gerais","Quaternary","Pleistocene",99.68,0.012,2.588,140474,"C. Jaramillo","https://www.mindat.org/taxon-3239354.html",NA
"5750","Pilosa","Nothrotheriidae","Nothrotherium","maquinense","extinct","Brazil","Sao Paulo","Quaternary","Pleistocene",99.23,0,2.588,147609,"C. Jaramillo","https://www.mindat.org/taxon-3239354.html",NA
"5751","Pilosa","Nothrotheriidae","Nothrotherium","maquinense","extinct","Uruguay","Salto","Quaternary","Pleistocene",100,0.043,0.12,140159,"C. Jaramillo","https://www.mindat.org/taxon-3239354.html",NA
"5752","Pilosa","Nothrotheriidae","Nothrotherium","shastense","extinct","Belize","Cayo","Quaternary","Pleistocene",100,0.012,0.126,203333,"P. Mannion","https://www.mindat.org/taxon-3239354.html",NA
"5753","Pilosa","Nothrotheriidae","Nothrotherium",NA,"extinct","Bolivia","Chuquisaca","Quaternary","Pleistocene",100,0.126,0.781,70704,"D. Croft","https://www.mindat.org/taxon-3239354.html",NA
"5754","Pilosa","Nothrotheriidae","Nothrotherium",NA,"extinct","Brazil","Ceara","Quaternary","Pleistocene",99.68,0.012,2.588,71302,"J. Alroy","https://www.mindat.org/taxon-3239354.html",NA
"5755","Pilosa","Nothrotheriidae","Nothrotherium",NA,"extinct","Brazil","Sao Paulo","Quaternary","Pleistocene",99.23,0,2.588,147815,"C. Jaramillo","https://www.mindat.org/taxon-3239354.html",NA
"5756","Pilosa","Nothrotheriidae","Nothrotherium",NA,"extinct","Colombia","La Guajira","Neogene","Pliocene",100,3.2,3.2,166508,"C. Jaramillo","https://www.mindat.org/taxon-3239354.html",NA
"5757","Pilosa","Nothrotheriidae","Pronothrotherium","figueirasi","extinct","Uruguay","San José","Neogene","Miocene",73.34,4,9,140995,"C. Jaramillo","https://www.mindat.org/taxon-4834455.html",NA
"5758","Pilosa","Nothrotheriidae","Pronothrotherium","mirabilis","extinct","Argentina","Entre Rios","Neogene","Miocene",100,6.8,9,55600,"M. Uhen","https://www.mindat.org/taxon-4834455.html",NA
"5759","Pilosa","Nothrotheriidae","Pronothrotherium","mirabilis","extinct","Uruguay","San José","Neogene","Miocene",73.34,4,9,140995,"C. Jaramillo","https://www.mindat.org/taxon-4834455.html",NA
"5760","Pilosa","Nothrotheriidae","Pronothrotherium",NA,"extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,3,4,199154,"P. Mannion","https://www.mindat.org/taxon-4834455.html",NA
"5761","Pilosa","Nothrotheriidae","Xyophorus","bandesioi","extinct","Argentina","La Rioja","Neogene","Pliocene",100,4.3,4.3,152263,"C. Jaramillo",NA,NA
"5762","Pilosa","Nothrotheriidae","Xyophorus","bondesioi","extinct","Bolivia",NA,"Neogene","Miocene",100,13.8,15.5,91435,"D. Croft",NA,NA
"5763","Pilosa","Nothrotheriidae","Xyophorus",NA,"extinct","Argentina","Chubut","Neogene","Miocene",100,11.608,15.97,133676,"C. Jaramillo",NA,NA
"5764","Pilosa","Nothrotheriidae","Xyophorus",NA,"extinct","Argentina","Chubut","Neogene","Miocene",100,7.246,11.608,201907,"P. Mannion",NA,NA
"5765","Notoungulata","Notohippidae","Argyrohippus","boulei","extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,141368,"C. Jaramillo",NA,NA
"5766","Notoungulata","Notohippidae","Coresodon","scalpridens","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,14211,"J. Alroy",NA,NA
"5767","Notoungulata","Notohippidae","Coresodon",NA,"extinct","Argentina","Santa Cruz",NA,"Oligocene",74.62,21,29,50074,"J. Alroy",NA,NA
"5768","Notoungulata","Notohippidae","Eomorphippus","bondi","extinct","Chile",NA,"Paleogene","Oligocene",100,28.4,33.9,38072,"D. Croft","https://www.mindat.org/taxon-4829912.html",NA
"5769","Notoungulata","Notohippidae","Eomorphippus","neilopdykei","extinct","Chile",NA,"Paleogene","Oligocene",100,28.4,33.9,38072,"D. Croft","https://www.mindat.org/taxon-4829912.html",NA
"5770","Notoungulata","Notohippidae","Eomorphippus","obscurus","extinct","Argentina","Chubut","Paleogene","Eocene",100,42,48,23371,"J. Alroy",NA,NA
"5771","Notoungulata","Notohippidae","Eomorphippus","obscurus","extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,38611,"D. Croft",NA,NA
"5772","Notoungulata","Notohippidae","Eomorphippus","obscurus","extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,38653,"D. Croft",NA,NA
"5773","Notoungulata","Notohippidae","Eomorphippus","obscurus","extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,38653,"D. Croft",NA,NA
"5774","Notoungulata","Notohippidae","Eomorphippus","obscurus","extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,38653,"D. Croft",NA,NA
"5775","Notoungulata","Notohippidae","Eomorphippus","obscurus","extinct","Argentina","Chubut","Paleogene","Oligocene",62.5,28.4,37.2,176195,"J. Zijlstra",NA,NA
"5776","Notoungulata","Notohippidae","Eomorphippus","obscurus","extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,176200,"J. Zijlstra",NA,NA
"5777","Notoungulata","Notohippidae","Eomorphippus","obscurus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176286,"J. Zijlstra",NA,NA
"5778","Notoungulata","Notohippidae","Eomorphippus","obscurus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176286,"J. Zijlstra",NA,NA
"5779","Notoungulata","Notohippidae","Eomorphippus","pascuali","extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,38611,"D. Croft",NA,NA
"5780","Notoungulata","Notohippidae","Eomorphippus","pascuali","extinct","Argentina","Chubut","Paleogene","Oligocene",62.5,28.4,37.2,176195,"J. Zijlstra",NA,NA
"5781","Notoungulata","Notohippidae","Eomorphippus","pascuali","extinct","Argentina","Chubut","Paleogene","Oligocene",62.5,28.4,37.2,176196,"J. Zijlstra",NA,NA
"5782","Notoungulata","Notohippidae","Eomorphippus","pascuali","extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,176200,"J. Zijlstra",NA,NA
"5783","Notoungulata","Notohippidae","Eomorphippus","pascuali","extinct","Chile",NA,"Paleogene","Oligocene",100,28.4,33.9,38072,"D. Croft",NA,NA
"5784","Notoungulata","Notohippidae","Eomorphippus",NA,"extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,176200,"J. Zijlstra",NA,NA
"5785","Notoungulata","Notohippidae","Eomorphippus",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,42,48,186802,"P. Mannion",NA,NA
"5786","Notoungulata","Notohippidae","Mendozahippus","fierensis","extinct","Argentina","Mendoza",NA,"Oligocene",74.62,21,29,176466,"J. Zijlstra",NA,NA
"5787","Notoungulata","Notohippidae","Mendozahippus","fierensis","extinct","Argentina","Mendoza",NA,"Oligocene",74.62,21,29,176466,"J. Zijlstra",NA,NA
"5788","Notoungulata","Notohippidae","Mendozahippus","fierensis","extinct","Argentina","Mendoza",NA,"Oligocene",74.62,21,29,186516,"P. Mannion",NA,NA
"5789","Notoungulata","Notohippidae","Moqueguahippus","glycisma","extinct","Peru","Moquegua",NA,"Miocene",56.8,15.97,28.4,59940,"D. Croft",NA,NA
"5790","Notoungulata","Notohippidae","Moqueguahippus","glycisma","extinct","Peru","Moquegua","Paleogene","Oligocene",100,26.25,26.25,176469,"J. Zijlstra",NA,NA
"5791","Notoungulata","Notohippidae","Moqueguahippus","glycisma","extinct","Peru","Moquegua",NA,"Oligocene",74.62,21,29,176470,"J. Zijlstra",NA,NA
"5792","Notoungulata","Notohippidae","Moqueguahippus","glycisma","extinct","Peru","Moquegua",NA,"Oligocene",74.62,21,29,176471,"J. Zijlstra",NA,NA
"5793","Notoungulata","Notohippidae","Notohippus",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176624,"J. Zijlstra",NA,NA
"5794","Notoungulata","Notohippidae","Notohippus","toxodontoides","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176624,"J. Zijlstra",NA,NA
"5795","Notoungulata","Notohippidae","Notohippus","toxodontoides","extinct","Chile","Magallanes","Neogene","Miocene",100,15.97,20.43,204203,"P. Mannion",NA,NA
"5796","Notoungulata","Notohippidae","Pampahippus","arenalesi","extinct","Argentina","Jujuy","Paleogene","Eocene",100,37.2,48.6,41706,"D. Croft",NA,NA
"5797","Notoungulata","Notohippidae","Pampahippus","arenalesi","extinct","Argentina","Salta","Paleogene","Eocene",100,37.2,48.6,175867,"R. Butler",NA,NA
"5798","Notoungulata","Notohippidae","Pampahippus","arenalesi","extinct","Argentina","Salta","Paleogene","Eocene",100,37.2,48.6,175898,"R. Butler",NA,NA
"5799","Notoungulata","Notohippidae","Pampahippus","powelli","extinct","Argentina","Salta","Paleogene","Eocene",100,37.2,48.6,176664,"J. Zijlstra",NA,NA
"5800","Notoungulata","Notohippidae","Pampahippus","secundus","extinct","Argentina","Salta","Paleogene","Eocene",100,37.2,48.6,132937,"P. Mannion",NA,NA
"5801","Notoungulata","Notohippidae","Pampahippus","secundus","extinct","Argentina","Salta","Paleogene","Eocene",100,37.2,48.6,176659,"J. Zijlstra",NA,NA
"5802","Notoungulata","Notohippidae","Pampahippus",NA,"extinct","Argentina","Catamarca","Paleogene","Eocene",100,33.9,37.2,41608,"D. Croft",NA,NA
"5803","Notoungulata","Notohippidae","Pampahippus",NA,"extinct","Argentina","Salta","Paleogene","Eocene",100,37.2,48.6,41712,"D. Croft",NA,NA
"5804","Notoungulata","Notohippidae","Pampahippus",NA,"extinct","Argentina","Salta","Paleogene","Eocene",100,37.2,48.6,175898,"R. Butler",NA,NA
"5805","Notoungulata","Notohippidae","Pascualihippus","boliviensis","extinct","Bolivia","La Paz",NA,"Oligocene",74.62,21,29,133611,"C. Jaramillo",NA,NA
"5806","Notoungulata","Notohippidae","Pascualihippus","boliviensis","extinct","Bolivia",NA,NA,"Oligocene",74.62,21,29,95688,"M. Uhen",NA,NA
"5807","Notoungulata","Notohippidae","Pascualihippus","bolviensis","extinct","Bolivia","La Paz",NA,"Oligocene",74.62,21,29,133611,"C. Jaramillo",NA,NA
"5808","Notoungulata","Notohippidae","Patagonhippus","canterensis","extinct","Argentina","Chubut","Paleogene","Oligocene",100,23.03,33.9,176201,"J. Zijlstra",NA,NA
"5809","Notoungulata","Notohippidae","Patagonhippus","dukei","extinct","Argentina","Chubut","Paleogene","Oligocene",100,23.03,33.9,176201,"J. Zijlstra",NA,NA
"5810","Notoungulata","Notohippidae","Rhynchippus","brasiliensis","extinct","Bolivia",NA,NA,"Oligocene",74.62,21,29,95688,"M. Uhen",NA,NA
"5811","Notoungulata","Notohippidae","Rhynchippus","brasiliensis","extinct","Brazil","Sao Paulo",NA,"Oligocene",74.62,21,29,152418,"C. Jaramillo",NA,NA
"5812","Notoungulata","Notohippidae","Rhynchippus","equinus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,14211,"J. Alroy",NA,NA
"5813","Notoungulata","Notohippidae","Rhynchippus","equinus","extinct","Argentina","Chubut","Paleogene","Eocene",66.83,23.03,55.8,38877,"D. Croft",NA,NA
"5814","Notoungulata","Notohippidae","Rhynchippus","equinus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,49851,"J. Alroy",NA,NA
"5815","Notoungulata","Notohippidae","Rhynchippus","equinus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,49851,"J. Alroy",NA,NA
"5816","Notoungulata","Notohippidae","Rhynchippus","equinus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,146358,"C. Jaramillo",NA,NA
"5817","Notoungulata","Notohippidae","Rhynchippus","equinus","extinct","Bolivia","La Paz",NA,"Oligocene",74.62,21,29,133596,"C. Jaramillo",NA,NA
"5818","Notoungulata","Notohippidae","Rhynchippus","pumilus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,14211,"J. Alroy",NA,NA
"5819","Notoungulata","Notohippidae","Rhynchippus","pumilus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,49783,"J. Alroy",NA,NA
"5820","Notoungulata","Notohippidae","Rhynchippus","pumilus","extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,186572,"P. Mannion",NA,NA
"5821","Notoungulata","Notohippidae","Rhynchippus","pumilus","extinct","Bolivia","La Paz",NA,"Oligocene",74.62,21,29,133596,"C. Jaramillo",NA,NA
"5822","Notoungulata","Notohippidae","Rhynchippus","pumilus","extinct","Peru","Moquegua",NA,"Miocene",56.8,15.97,28.4,59940,"D. Croft",NA,NA
"5823","Notoungulata","Notohippidae","Rhynchippus",NA,"extinct","Bolivia","La Paz",NA,"Oligocene",74.62,21,29,133596,"C. Jaramillo",NA,NA
"5824","Notoungulata","Notohippidae","Rhynchippus",NA,"extinct","Bolivia","Santa Cruz",NA,"Oligocene",74.62,21,29,179924,"P. Holroyd",NA,NA
"5825","Notoungulata","Notopithecidae","Notorhinus","denticulatus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176290,"J. Zijlstra","https://www.mindat.org/taxon-4829983.html",NA
"5826","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy","https://www.mindat.org/taxon-4829980.html",NA
"5827","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy","https://www.mindat.org/taxon-4829980.html",NA
"5828","Notoungulata","Notopithecidae","Antepithecus","brachystephanus",NA,"Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy","https://www.mindat.org/taxon-4829980.html",NA
