"","Order","Family","Genus","Species"
"9307","Pilosa","Mylodontidae","Scelidodon","tarijensis"
"9308","Pilosa","Mylodontidae","Scelidodon","chiliense"
"9309","Pilosa","Mylodontidae","Scelidodon","NA"
"9310","Pilosa","Mylodontidae","Scelidodon","NA"
"9311","Pilosa","Mylodontidae","Scelidodon","NA"
"9312","Pilosa","Mylodontidae","Scelidodon","NA"
"9313","Pilosa","Mylodontidae","Scelidodon","NA"
"9314","Pilosa","Mylodontidae","Scelidodon","NA"
"9315","Pilosa","Mylodontidae","Scelidodon","NA"
"9316","Pilosa","Mylodontidae","Pseudoprepotherium","NA"
"9317","Pilosa","Mylodontidae","Pseudoprepotherium","venezuelanum"
"9318",NA,"Mylodontidae","Magdalenabradys","kolossiaia"
"9319","Pilosa","Mylodontidae","Proscelidodon","gracillimus"
"9320","Pilosa","Mylodontidae","Glossotherium","NA"
"9321","Pilosa","Mylodontidae","Scelidotherium","NA"
"9322","Pilosa","Mylodontidae","Scelidodon","NA"
"9323",NA,"Mylodontidae","Paraglossotherium","elmollarum"
"9324","Pilosa","Mylodontidae","Glossotherium","robustum"
"9325","Pilosa","Mylodontidae","Lestodon","armatus"
"9326","Pilosa","Mylodontidae","Mylodon","darwinii"
"9327","Pilosa","Mylodontidae","Valgipes","bucklandi"
"9328","Pilosa","Mylodontidae","Lestodon","armatus"
"9329","Rodentia","Myocastoridae","Paramyocastor","diligens"
"9330","Rodentia","Myocastoridae","Paramyocastor","diligens"
"9331","Xenarthra","Myrmecophagidae","Myrmecophaga","caroloameghinoi"
"9332","Chiroptera","Natalidae","Natalus","NA"
"9333","Chiroptera","Natalidae","Natalus","NA"
"9334","Chiroptera","Natalidae","Natalus","NA"
"9335","Rodentia","Neoepiblemidae","Perimys","intermedius"
"9336","Rodentia","Neoepiblemidae","Perimys","erutus"
"9337","Rodentia","Neoepiblemidae","Perimys","NA"
"9338","Rodentia","Neoepiblemidae","Perimys","erutus"
"9339","Rodentia","Neoepiblemidae","Perimys","erutus"
"9340","Rodentia","Neoepiblemidae","Perimys","NA"
"9341","Rodentia","Neoepiblemidae","Perimys","impactus"
"9342","Rodentia","Neoepiblemidae","Perimys","erutus"
"9343","Rodentia","Neoepiblemidae","Perimys","erutus"
"9344","Rodentia","Neoepiblemidae","Perimys","onustus"
"9345","Rodentia","Neoepiblemidae","Perimys","perpinguis"
"9346","Rodentia","Neoepiblemidae","Perimys","perpinguis"
"9347","Rodentia","Neoepiblemidae","Perimys","NA"
"9348","Rodentia","Neoepiblemidae","Perimys","onustus"
"9349","Rodentia","Neoepiblemidae","Perimys","erutus"
"9350","Rodentia","Neoepiblemidae","Perimys","NA"
"9351","Rodentia","Neoepiblemidae","Perimys","onustus"
"9352","Rodentia","Neoepiblemidae","Perimys","erutus"
"9353","Rodentia","Neoepiblemidae","Perimys","NA"
"9354","Rodentia","Neoepiblemidae","Perimys","NA"
"9355","Rodentia","Neoepiblemidae","Perimys","erutus"
"9356","Rodentia","Neoepiblemidae","Perimys","NA"
"9357","Rodentia","Neoepiblemidae","Perimys","incavatus"
"9358","Rodentia","Neoepiblemidae","Perimys","NA"
"9359","Rodentia","Neoepiblemidae","Perimys","onustus"
"9360","Rodentia","Neoepiblemidae","Perimys","erutus"
"9361","Rodentia","Neoepiblemidae","Perimys","NA"
"9362","Rodentia","Neoepiblemidae","Phoberomys","NA"
"9363","Rodentia","Neoepiblemidae","Phoberomys","NA"
"9364","Rodentia","Neoepiblemidae","Phoberomys","NA"
"9365","Rodentia","Neoepiblemidae","Neoepiblema","horridula"
"9366","Rodentia","Neoepiblemidae","Perimys","erutus"
"9367","Rodentia","Neoepiblemidae","Perimys","intermedius"
"9368","Rodentia","Neoepiblemidae","Perimys","NA"
"9369","Rodentia","Neoepiblemidae","Perimys","NA"
"9370","Chiroptera","Noctilionidae","Noctilio","leporinus"
"9371",NA,"Nothrotheriidae","Mcdonaldocnus","bondesioi"
"9372",NA,"Nothrotheriidae","Mcdonaldocnus","bondesioi"
"9373",NA,"Nothrotheriidae","Mcdonaldocnus","bondesioi"
"9374",NA,"Nothrotheriidae","Mcdonaldocnus","bondesioi"
"9375",NA,"Nothrotheriidae","Mcdonaldocnus","bondesioi"
"9376","Pilosa","Nothrotheriidae","Xyophorus","atlanticus"
"9377","Pilosa","Nothrotheriidae","Xyophorus","NA"
"9378","Pilosa","Nothrotheriidae","Pronothrotherium","typicum"
"9379","Pilosa","Nothrotheriidae","Nothrotherium","maquinense"
"9380","Pilosa","Nothrotheriidae","Nothrotherium","maquinense"
"9381","Pilosa","Nothrotheriidae","Nothrotherium","maquinense"
"9382","Pilosa","Nothrotheriidae","Nothrotherium","NA"
"9383",NA,"Nothrotheriidae","Nothrotheriops","NA"
"9384","Pilosa","Nothrotheriidae","Pronothrotherium","typicum"
"9385","Pilosa","Nothrotheriidae","Pronothrotherium","typicum"
"9386","Pilosa","Nothrotheriidae","Thalassocnus","NA"
"9387","Pilosa","Nothrotheriidae","Thalassocnus","NA"
"9388","Notoungulata","Notopithecidae","Antepithecus","brachystephanus"
"9389","Notoungulata","Notopithecidae","Transpithecus","obtentus"
"9390","Notoungulata","Notopithecidae","Notopithecus","adapinus"
"9391","Notoungulata","Notopithecidae","Antepithecus","innexus"
"9392","Notoungulata","Notopithecidae","Antepithecus","brachystephanus"
"9393","Notoungulata","Notopithecidae","Antepithecus","brachystephanus"
"9394","Notoungulata","Notostylopidae","Homalostylops","parvus"
"9395","Notoungulata","Notostylopidae","Notostylops","NA"
"9396","Notoungulata","Notostylopidae","Notostylops","murinus"
"9397","Notoungulata","Notostylopidae","Homalostylops","parvus"
"9398","Notoungulata","Notostylopidae","Homalostylops","parvus"
"9399","Notoungulata","Notostylopidae","Notostylops","fretus"
"9400","Notoungulata","Notostylopidae","Notostylops","murinus"
"9401","Notoungulata","Notostylopidae","Notostylops","murinus"
"9402","Notoungulata","Notostylopidae","Homalostylops","NA"
"9403","Notoungulata","Notostylopidae","Homalostylops","NA"
"9404","Rodentia","Octodontidae","Pithanotomys","NA"
"9405","Rodentia","Octodontidae","Sciamys","principalis"
"9406","Rodentia","Octodontidae","Pithanotomys","NA"
"9407","Rodentia","Octodontidae","Sciamys","NA"
"9408","Rodentia","Octodontidae","Sciamys","tenuissimus"
"9409","Rodentia","Octodontidae","Sciamys","principalis"
"9410","Rodentia","Octodontidae","Sciamys","NA"
"9411","Rodentia","Octodontidae","Sciamys","principalis"
"9412","Rodentia","Octodontidae","Sciamys","NA"
"9413","Rodentia","Octodontidae","Sciamys","principalis"
"9414","Rodentia","Octodontidae","Sciamys","NA"
"9415","Rodentia","Octodontidae","Pithanotomys","columnaris"
"9416","Rodentia","Octodontidae","Pithanotomys","cordubensis"
"9417","Rodentia","Octodontidae","Tympanoctomys","NA"
"9418","Rodentia","Octodontidae","Tympanoctomys","NA"
"9419","Rodentia","Octodontidae","Tympanoctomys","NA"
"9420","Rodentia","Octodontidae","Octodon","degus"
"9421","Rodentia","Octodontidae","Octodon","NA"
"9422","Rodentia","Octodontidae","Octodon","NA"
"9423","Rodentia","Octodontidae","Spalacopus","NA"
"9424","Rodentia","Octodontidae","Octodon","NA"
"9425","Rodentia","Octodontidae","Massoiamys","obliquus"
"9426","Rodentia","Octodontidae","Massoiamys","obliquus"
"9427","Carnivora","Otariidae","Arctocephalus","NA"
"9428","Carnivora","Otariidae","Otaria","byronia"
"9429","Carnivora","Otariidae","Hydrarctos","NA"
"9430","Carnivora","Otariidae","Arctocephalus","NA"
"9431","Carnivora","Otariidae","Arctocephalus","australis"
"9432","Carnivora","Otariidae","Eumetopias","jubata"
"9433","Cingulata","Pachyarmatheriidae","Pachyarmatherium","brasiliense"
"9434","Cingulata","Pachyarmatheriidae","Pachyarmatherium","brasiliense"
"9435","Cingulata","Pachyarmatheriidae","Pachyarmatherium","leiseyi"
"9436","Paucituberculata","Palaeothentidae","Palaeothentes","pascuali"
"9437","Paucituberculata","Palaeothentidae","Palaeothentes","minutus"
"9438","Paucituberculata","Palaeothentidae","Palaeothentes","intermedius"
"9439","Paucituberculata","Palaeothentidae","Palaeothentes","smeti"
"9440","Paucituberculata","Palaeothentidae","Acdestis","oweni"
"9441","Paucituberculata","Palaeothentidae","Palaeothentes","lemoinei"
"9442","Paucituberculata","Palaeothentidae","Palaeothentes","intermedius"
"9443","Paucituberculata","Palaeothentidae","Palaeothentes","minutus"
"9444","Paucituberculata","Palaeothentidae","Palaeothentes","lemoinei"
"9445","Paucituberculata","Palaeothentidae","Palaeothentes","minutus"
"9446","Paucituberculata","Palaeothentidae","Acdestis","oweni"
"9447","Paucituberculata","Palaeothentidae","Palaeothentes","lemoinei"
"9448","Paucituberculata","Palaeothentidae","Palaeothentes","intermedius"
"9449","Paucituberculata","Palaeothentidae","Palaeothentes","minutus"
"9450","Paucituberculata","Palaeothentidae","Palaeothentes","lemoinei"
"9451","Paucituberculata","Palaeothentidae","Palaeothentes","minutus"
"9452","Paucituberculata","Palaeothentidae","Acdestis","maddeni"
"9453","Paucituberculata","Palaeothentidae","Acdestodon","bonapartei"
"9454","Paucituberculata","Palaeothentidae","Trelewthentes","rothi"
"9455","Paucituberculata","Palaeothentidae","Acdestis","oweni"
"9456","Paucituberculata","Palaeothentidae","Acdestis","oweni"
"9457","Paucituberculata","Palaeothentidae","Acdestis","oweni"
"9458","Paucituberculata","Palaeothentidae","Acdestis","oweni"
"9459","Paucituberculata","Palaeothentidae","Acdestis","oweni"
"9460","Paucituberculata","Palaeothentidae","Acdestis","oweni"
"9461","Paucituberculata","Palaeothentidae","Acdestis","oweni"
"9462","Paucituberculata","Palaeothentidae","Acdestis","oweni"
"9463","Paucituberculata","Palaeothentidae","Acdestis","oweni"
"9464","Paucituberculata","Palaeothentidae","Acdestis","oweni"
"9465","Paucituberculata","Palaeothentidae","Acdestis","oweni"
"9466","Paucituberculata","Palaeothentidae","Acdestis","oweni"
"9467","Paucituberculata","Palaeothentidae","Acdestis","oweni"
"9468","Paucituberculata","Palaeothentidae","Acdestis","oweni"
"9469","Paucituberculata","Palaeothentidae","Acdestis","lemairei"
"9470","Paucituberculata","Palaeothentidae","Acdestis","lemairei"
"9471","Paucituberculata","Palaeothentidae","Acdestis","lemairei"
"9472","Paucituberculata","Palaeothentidae","Palaeothentes","marshalli"
"9473","Paucituberculata","Palaeothentidae","Palaeothentes","migueli"
"9474","Paucituberculata","Palaeothentidae","Palaeothentes","minutus"
"9475","Paucituberculata","Palaeothentidae","Palaeothentes","minutus"
"9476","Paucituberculata","Palaeothentidae","Palaeothentes","minutus"
"9477","Paucituberculata","Palaeothentidae","Palaeothentes","minutus"
"9478","Paucituberculata","Palaeothentidae","Palaeothentes","minutus"
"9479","Paucituberculata","Palaeothentidae","Palaeothentes","pascuali"
"9480","Paucituberculata","Palaeothentidae","Palaeothentes","intermedius"
"9481","Paucituberculata","Palaeothentidae","Palaeothentes","intermedius"
"9482","Paucituberculata","Palaeothentidae","Palaeothentes","intermedius"
"9483","Paucituberculata","Palaeothentidae","Palaeothentes","lemoinei"
"9484","Paucituberculata","Palaeothentidae","Palaeothentes","lemoinei"
"9485","Paucituberculata","Palaeothentidae","Palaeothentes","lemoinei"
"9486","Paucituberculata","Palaeothentidae","Palaeothentes","lemoinei"
"9487","Paucituberculata","Palaeothentidae","Palaeothentes","lemoinei"
"9488","Paucituberculata","Palaeothentidae","Propalaeothentes","lepidus"
"9489","Paucituberculata","Palaeothentidae","Propalaeothentes","lepidus"
"9490","Paucituberculata","Palaeothentidae","Propalaeothentes","lepidus"
"9491","Paucituberculata","Palaeothentidae","Propalaeothentes","lepidus"
"9492","Paucituberculata","Palaeothentidae","Propalaeothentes","hatcheri"
"9493","Paucituberculata","Palaeothentidae","Palaeothentes","serratus"
"9494","Xenarthra","Pampatheriidae","Plaina","NA"
"9495","Xenarthra","Pampatheriidae","Pampatherium","humboldtii"
"9496","Xenarthra","Pampatheriidae","Pampatherium","humboldtii"
"9497","Xenarthra","Pampatheriidae","Pampatherium","typus"
"9498","Xenarthra","Pampatheriidae","Pampatherium","NA"
"9499","Xenarthra","Pampatheriidae","Pampatherium","humboldtii"
"9500","Xenarthra","Pampatheriidae","Pampatherium","humboldtii"
"9501","Xenarthra","Pampatheriidae","Pampatherium","humboldtii"
"9502","Xenarthra","Pampatheriidae","Pampatherium","typus"
"9503","Xenarthra","Pampatheriidae","Pampatherium","humboldtii"
"9504","Xenarthra","Pampatheriidae","Holmesina","NA"
"9505","Xenarthra","Pampatheriidae","Holmesina","rondoniensis"
"9506","Xenarthra","Pampatheriidae","Vassallia","maxima"
"9507","Xenarthra","Pampatheriidae","Vassallia","minuta"
"9508","Xenarthra","Pampatheriidae","Plaina","brocherense"
"9509","Xenarthra","Pampatheriidae","Pampatherium","NA"
"9510","Xenarthra","Pampatheriidae","Pampatherium","NA"
"9511","Xenarthra","Pampatheriidae","Holmesina","occidentalis"
"9512","Xenarthra","Pampatheriidae","Kraglievichia","carinatum"
"9513","Xenarthra","Pampatheriidae","Holmesina","paulacoutoi"
"9514","Xenarthra","Pampatheriidae","Holmesina","cryptae"
"9515","Xenarthra","Pampatheriidae","Tonnicinctus","mirus"
"9516","Xenarthra","Pampatheriidae","Tonnicinctus","mirus"
"9517","Xenarthra","Pampatheriidae","Pampatherium","NA"
"9518","Xenarthra","Pampatheriidae","Holmesina","NA"
"9519","Xenarthra","Pampatheriidae","Holmesina","NA"
"9520","Xenarthra","Pampatheriidae","Scirrotherium","hondaensis"
"9521","Xenarthra","Pampatheriidae","Scirrotherium","antelucanus"
"9522","Xenarthra","Pampatheriidae","Scirrotherium","NA"
"9523","Xenarthra","Pampatheriidae","Scirrotherium","NA"
"9524","Xenarthra","Pampatheriidae","Scirrotherium","NA"
"9525","Xenarthra","Pampatheriidae","Pampatherium","humboldtii"
"9526","Xenarthra","Pampatheriidae","Pampatherium","humboldtii"
"9527","Xenarthra","Pampatheriidae","Holmesina","paulacoutoi"
"9528","Xenarthra","Pampatheriidae","Holmesina","occidentalis"
"9529","Xenarthra","Pampatheriidae","Plaina","NA"
"9530","Xenarthra","Pampatheriidae","Holmesina","NA"
"9531","Xenarthra","Panochthidae","Hoplophorus","NA"
"9532","Xenarthra","Panochthidae","Panochthus","tuberculatus"
"9533","Xenarthra","Panochthidae","Panochthus","tuberculatus"
"9534","Xenarthra","Panochthidae","Panochthus","tuberculatus"
"9535","Xenarthra","Panochthidae","Panochthus","greslebini"
"9536","Xenarthra","Panochthidae","Neosclerocalyptus","NA"
"9537","Xenarthra","Panochthidae","Panochthus","NA"
"9538","Xenarthra","Panochthidae","Neosclerocalyptus","heusseri"
"9539","Xenarthra","Panochthidae","Propanochthus","bullifer"
"9540","Xenarthra","Panochthidae","Panochthus","NA"
"9541","Xenarthra","Panochthidae","Neosclerocalyptus","castellanosi"
"9542","Xenarthra","Panochthidae","Panochthus","subintermedius"
"9543","Xenarthra","Panochthidae","Nopachtus","coagmentatus"
"9544","Xenarthra","Panochthidae","Nopachtus","coagmentatus"
"9545","Xenarthra","Panochthidae","Hoplophorus","NA"
"9546","Xenarthra","Panochthidae","Nopachtus","coagmentatus"
"9547","Xenarthra","Panochthidae","Panochthus","tuberculatus"
"9548","Xenarthra","Panochthidae","Panochthus","tuberculatus"
"9549","Xenarthra","Panochthidae","Panochthus","NA"
"9550","Xenarthra","Panochthidae","Neosclerocalyptus","NA"
"9551","Xenarthra","Panochthidae","Panochthus","NA"
"9552","Xenarthra","Panochthidae","Panochthus","greslebini"
"9553","Xenarthra","Panochthidae","Neosclerocalyptus","matthewi"
"9554","Xenarthra","Panochthidae","Neosclerocalyptus","NA"
"9555","Xenarthra","Panochthidae","Panochthus","NA"
"9556","Xenarthra","Panochthidae","Panochthus","hipsilis"
"9557","Xenarthra","Panochthidae","Panochthus","hipsilis"
"9558","Xenarthra","Panochthidae","Panochthus","intermedius"
"9559","Xenarthra","Panochthidae","Panochthus","NA"
"9560","Xenarthra","Panochthidae","Panochthus","NA"
"9561","Xenarthra","Panochthidae","Panochthus","NA"
"9562","Xenarthra","Panochthidae","Neosclerocalyptus","NA"
"9563","Xenarthra","Panochthidae","Panochthus","tuberculatus"
"9564","Xenarthra","Panochthidae","Neosclerocalyptus","ornatus"
"9565","Xenarthra","Panochthidae","Hoplophorus","NA"
"9566","Xenarthra","Panochthidae","Panochthus","NA"
"9567","Xenarthra","Panochthidae","Neosclerocalyptus","NA"
"9568","Xenarthra","Panochthidae","Panochthus","tuberculatus"
"9569","Xenarthra","Panochthidae","Panochthus","NA"
"9570","Cingulata","Peltephilidae","Peltephilus","pumilus"
"9571","Cingulata","Peltephilidae","Peltephilus","NA"
"9572","Cingulata","Peltephilidae","Peltephilus","pumilus"
"9573","Cingulata","Peltephilidae","Peltephilus","NA"
"9574","Cingulata","Peltephilidae","Peltephilus","NA"
"9575","Cingulata","Peltephilidae","Peltephilus","NA"
"9576","Carnivora","Phocidae","Kawas","benegasorum"
"9577","Carnivora","Phocidae","Acrophoca","NA"
"9578","Carnivora","Phocidae","Piscophoca","NA"
"9579","Carnivora","Phocidae","Piscophoca","NA"
"9580","Carnivora","Phocidae","Acrophoca","longirostris"
"9581","Chiroptera","Phyllostomidae","Desmodus","rotundus"
"9582","Chiroptera","Phyllostomidae","Sturnira","NA"
"9583","Chiroptera","Phyllostomidae","Desmodus","NA"
"9584","Chiroptera","Phyllostomidae","Tonatia","NA"
"9585","Chiroptera","Phyllostomidae","Phylloderma","NA"
"9586","Chiroptera","Phyllostomidae","Macrophyllum","NA"
"9587","Chiroptera","Phyllostomidae","Phyllostomus","NA"
"9588","Chiroptera","Phyllostomidae","Carollia","NA"
"9589","Chiroptera","Phyllostomidae","Sturnira","NA"
"9590","Chiroptera","Phyllostomidae","Desmodus","NA"
"9591","Chiroptera","Phyllostomidae","Mimon","bennettii"
"9592","Chiroptera","Phyllostomidae","Mimon","NA"
"9593","Chiroptera","Phyllostomidae","Micronycteris","NA"
"9594","Chiroptera","Phyllostomidae","Tonatia","NA"
"9595","Chiroptera","Phyllostomidae","Trachops","NA"
"9596","Chiroptera","Phyllostomidae","Phyllostomus","NA"
"9597","Chiroptera","Phyllostomidae","Uroderma","NA"
"9598","Chiroptera","Phyllostomidae","Glossophaga","NA"
"9599","Chiroptera","Phyllostomidae","Platyrrhinus","NA"
"9600","Chiroptera","Phyllostomidae","Artibeus (Artibeus)","(Artibeus)"
"9601","Chiroptera","Phyllostomidae","Artibeus","NA"
"9602","Chiroptera","Phyllostomidae","Macrophyllum","NA"
"9603","Chiroptera","Phyllostomidae","Desmodus","NA"
"9604","Chiroptera","Phyllostomidae","Sturnira","NA"
"9605","Chiroptera","Phyllostomidae","Phyllostomus","NA"
"9606","Chiroptera","Phyllostomidae","Carollia","NA"
"9607","Chiroptera","Phyllostomidae","Tonatia","NA"
"9608","Chiroptera","Phyllostomidae","Phyllostomus","NA"
"9609","Chiroptera","Phyllostomidae","Artibeus (Artibeus)","(Artibeus)"
"9610","Chiroptera","Phyllostomidae","Desmodus","rotundus"
"9611","Chiroptera","Phyllostomidae","Chrotopterus","auritus"
"9612","Chiroptera","Phyllostomidae","Tonatia","NA"
"9613","Chiroptera","Phyllostomidae","Trachops","cirrhosus"
"9614","Chiroptera","Phyllostomidae","Anoura","NA"
"9615","Chiroptera","Phyllostomidae","Desmodus","NA"
"9616","Chiroptera","Phyllostomidae","Desmodus","draculae"
"9617","Cetartiodactyla","Physeteridae","Idiorophus","NA"
"9618","Cetartiodactyla","Physeteridae","Diaphorocetus","NA"
"9619","NA","Polydolopidae","Polydolops","primulus"
"9620","NA","Polydolopidae","Polydolops","serra"
"9621","NA","Polydolopidae","Eudolops","tetragonus"
"9622","NA","Polydolopidae","Amphidolops","serrula"
